Id,SalePrice
2006,221372
2007,247137
2008,222259
2009,200326
2010,189635
2011,1
2012,174049
2013,181231
2014,186688
2015,1
2016,194179
2017,193241
2018,114752
2019,134556
2020,89297
2021,103796
2022,193705
2023,138742
2024,274801
2025,349828
2026,177922
2027,165818
2028,156625
2029,169435
2030,262542
2031,229671
2032,249403
2033,255174
2034,175692
2035,233000
2036,196179
2037,212733
2038,325970
2039,1
2040,1
2041,308178
2042,1
2043,186615
2044,176417
2045,1
2046,147955
2047,143294
2048,137498
2049,135107
2050,165743
2051,107956
2052,120940
2053,148600
2054,1
2055,153070
2056,139837
2057,1
2058,206713
2059,130994
2060,172416
2061,173702
2062,130252
2063,119006
2064,139786
2065,96467
2066,162028
2067,1
2068,145049
2069,88494
2070,118137
2071,109735
2072,144277
2073,126579
2074,250836
2075,1
2076,119738
2077,162914
2078,122735
2079,1
2080,115015
2081,130988
2082,1
2083,144221
2084,115171
2085,123370
2086,1
2087,1
2088,86771
2089,90187
2090,125433
2091,1
2092,117367
2093,1
2094,1
2095,154551
2096,85065
2097,1
2098,155447
2099,62258
2100,1
2101,115624
2102,1
2103,111051
2104,115732
2105,1
2106,1
2107,188435
2108,119305
2109,113414
2110,118714
2111,1
2112,136661
2113,121978
2114,1
2115,162559
2116,115716
2117,148069
2118,124531
2119,117377
2120,1
2121,1
2122,127914
2123,1
2124,1
2125,1
2126,152140
2127,1
2128,125854
2129,84926
2130,139700
2131,1
2132,105164
2133,129698
2134,124932
2135,103421
2136,1
2137,102657
2138,129427
2139,144532
2140,136328
2141,1
2142,130898
2143,1
2144,1
2145,141867
2146,168815
2147,1
2148,1
2149,138671
2150,1
2151,121191
2152,1
2153,170759
2154,1
2155,131600
2156,1
2157,234121
2158,1
2159,213518
2160,1
2161,231078
2162,433799
2163,343595
2164,251284
2165,1
2166,164053
2167,222769
2168,204379
2169,192739
2170,239366
2171,157840
2172,128613
2173,1
2174,224143
2175,1
2176,1
2177,1
2178,204391
2179,137816
2180,204346
2181,188160
2182,225455
2183,187152
2184,116833
2185,1
2186,145410
2187,1
2188,146103
2189,1
2190,1
2191,1
2192,1
2193,1
2194,1
2195,78360
2196,1
2197,121699
2198,159714
2199,177806
2200,149380
2201,144578
2202,198228
2203,142539
2204,1
2205,126715
2206,149047
2207,211143
2208,271376
2209,1
2210,1
2211,121042
2212,132190
2213,1
2214,132805
2215,110870
2216,156338
2217,1
2218,74226
2219,64907
2220,1
2221,321370
2222,296474
2223,281551
2224,209892
2225,116179
2226,186028
2227,196615
2228,265429
2229,252339
2230,1
2231,212390
2232,184274
2233,173761
2234,235748
2235,218347
2236,258414
2237,318228
2238,187382
2239,1
2240,151731
2241,152394
2242,114354
2243,117136
2244,1
2245,1
2246,133543
2247,1
2248,129212
2249,126088
2250,133032
2251,1
2252,183551
2253,1
2254,1
2255,185967
2256,167631
2257,216176
2258,157997
2259,1
2260,133129
2261,202112
2262,224665
2263,1
2264,1
2265,158631
2266,306929
2267,402825
2268,548309
2269,147372
2270,190603
2271,211590
2272,179189
2273,153889
2274,182762
2275,162814
2276,1
2277,183945
2278,1
2279,137130
2280,1
2281,160553
2282,175987
2283,106946
2284,113853
2285,142436
2286,123836
2287,361547
2288,282329
2289,376610
2290,489291
2291,1
2292,446424
2293,503334
2294,1
2295,1
2296,288311
2297,1
2298,352045
2299,1
2300,342060
2301,317880
2302,264957
2303,250273
2304,1
2305,198207
2306,192785
2307,202295
2308,234275
2309,275404
2310,212077
2311,212941
2312,1
2313,171286
2314,1
2315,180913
2316,1
2317,199108
2318,179090
2319,184202
2320,186493
2321,235305
2322,185869
2323,190796
2324,1
2325,209077
2326,1
2327,1
2328,1
2329,194943
2330,187760
2331,350691
2332,398075
2333,327594
2334,1
2335,275620
2336,313958
2337,193982
2338,259085
2339,210918
2340,390615
2341,1
2342,229392
2343,231238
2344,210676
2345,1
2346,215766
2347,202932
2348,243949
2349,176997
2350,1
2351,258766
2352,247146
2353,1
2354,1
2355,1
2356,146377
2357,191406
2358,197673
2359,135492
2360,115417
2361,150497
2362,279812
2363,1
2364,1
2365,210309
2366,193702
2367,220210
2368,217900
2369,1
2370,170538
2371,164507
2372,196426
2373,282920
2374,328425
2375,237784
2376,310221
2377,355479
2378,160212
2379,208470
2380,155026
2381,178026
2382,205570
2383,199597
2384,238025
2385,153565
2386,135224
2387,129651
2388,1
2389,1
2390,1
2391,1
2392,119112
2393,177897
2394,141320
2395,207549
2396,139079
2397,218356
2398,124651
2399,1
2400,1
2401,1
2402,132251
2403,140651
2404,1
2405,155558
2406,143095
2407,122683
2408,138826
2409,114763
2410,171807
2411,113594
2412,157242
2413,127736
2414,152643
2415,126987
2416,124536
2417,137565
2418,134095
2419,127012
2420,122272
2421,1
2422,1
2423,1
2424,141707
2425,1
2426,130230
2427,1
2428,1
2429,115059
2430,133675
2431,1
2432,139793
2433,146301
2434,133469
2435,146783
2436,120562
2437,107107
2438,121224
2439,1
2440,127351
2441,1
2442,99656
2443,133219
2444,128686
2445,91302
2446,1
2447,159344
2448,127491
2449,113936
2450,151645
2451,112869
2452,194193
2453,96178
2454,127777
2455,108871
2456,1
2457,141903
2458,141779
2459,104600
2460,144523
2461,130894
2462,131408
2463,126954
2464,171629
2465,139570
2466,129318
2467,117221
2468,97872
2469,96275
2470,210997
2471,225628
2472,165457
2473,126680
2474,1
2475,203764
2476,111439
2477,125734
2478,1
2479,105446
2480,144631
2481,120601
2482,117672
2483,111462
2484,119744
2485,124504
2486,147196
2487,169422
2488,159767
2489,156204
2490,1
2491,1
2492,205822
2493,140619
2494,135993
2495,81422
2496,1
2497,151223
2498,120441
2499,1
2500,128087
2501,132823
2502,133770
2503,95726
2504,1
2505,232447
2506,246454
2507,282227
2508,245642
2509,214360
2510,214729
2511,172495
2512,203473
2513,220302
2514,311237
2515,1
2516,173915
2517,152654
2518,155840
2519,1
2520,1
2521,185019
2522,223276
2523,118832
2524,134791
2525,146446
2526,1
2527,1
2528,137297
2529,103344
2530,130663
2531,258081
2532,223271
2533,195671
2534,227555
2535,296180
2536,1
2537,1
2538,182861
2539,180387
2540,179140
2541,177642
2542,161053
2543,112444
2544,117908
2545,125013
2546,1
2547,131706
2548,1
2549,1
2550,2563511
2551,1
2552,128341
2553,1
2554,1
2555,117088
2556,100924
2557,108029
2558,1
2559,151929
2560,157544
2561,153194
2562,146037
2563,154971
2564,207866
2565,1
2566,174933
2567,147302
2568,1
2569,1
2570,115101
2571,205577
2572,146288
2573,230979
2574,1
2575,141725
2576,1
2577,1
2578,1
2579,1
2580,1
2581,94314
2582,105309
2583,291575
2584,1
2585,190152
2586,1
2587,1
2588,150932
2589,148055
2590,202374
2591,221999
2592,213491
2593,1
2594,1
2595,197202
2596,282753
2597,190338
2598,1
2599,405519
2600,1
2601,141965
2602,80760
2603,1
2604,1
2605,79644
2606,144548
2607,222341
2608,182369
2609,176649
2610,1
2611,1
2612,161334
2613,130135
2614,124455
2615,152369
2616,145025
2617,199744
2618,1
2619,192899
2620,192037
2621,173834
2622,1
2623,1
2624,1
2625,304572
2626,177416
2627,170398
2628,1
2629,1
2630,1
2631,1
2632,1
2633,307633
2634,446021
2635,150705
2636,171106
2637,174621
2638,1
2639,174548
2640,148009
2641,109631
2642,179607
2643,108717
2644,1
2645,110045
2646,96221
2647,105728
2648,141472
2649,150960
2650,129646
2651,142391
2652,435621
2653,256490
2654,269782
2655,437435
2656,1
2657,361541
2658,1
2659,1
2660,1
2661,354128
2662,366725
2663,1
2664,267887
2665,348944
2666,272455
2667,176226
2668,181000
2669,179163
2670,1
2671,184740
2672,193931
2673,200335
2674,194180
2675,176906
2676,187880
2677,202410
2678,234156
2679,267890
2680,1
2681,415110
2682,315494
2683,592736
2684,307187
2685,329607
2686,1
2687,1
2688,211270
2689,208252
2690,449464
2691,196746
2692,1
2693,203224
2694,1
2695,195276
2696,185334
2697,191859
2698,232244
2699,168044
2700,150211
2701,142940
2702,108657
2703,112715
2704,1
2705,1
2706,106420
2707,112118
2708,1
2709,1
2710,128012
2711,425537
2712,401472
2713,175192
2714,151325
2715,172040
2716,149915
2717,1
2718,223682
2719,1
2720,175794
2721,132883
2722,155628
2723,134020
2724,127924
2725,127713
2726,153429
2727,1
2728,1
2729,145824
2730,145400
2731,131989
2732,125604
2733,1
2734,1
2735,134928
2736,1
2737,119257
2738,126167
2739,151321
2740,138348
2741,139169
2742,154845
2743,1
2744,165500
2745,140358
2746,138809
2747,142348
2748,1
2749,132013
2750,124268
2751,136285
2752,1
2753,1
2754,1
2755,142241
2756,103061
2757,1
2758,95602
2759,164497
2760,124330
2761,139608
2762,134618
2763,1
2764,138568
2765,275005
2766,1
2767,93620
2768,1
2769,131146
2770,1
2771,1
2772,1
2773,167923
2774,145900
2775,106822
2776,141846
2777,161745
2778,100270
2779,115021
2780,91322
2781,102780
2782,108521
2783,102639
2784,126578
2785,142525
2786,69951
2787,121930
2788,84573
2789,166485
2790,1
2791,84086
2792,1
2793,110553
2794,112023
2795,117906
2796,102757
2797,1
2798,99807
2799,109591
2800,1
2801,123130
2802,121438
2803,1
2804,1
2805,98722
2806,87343
2807,254252
2808,148069
2809,128740
2810,124935
2811,160883
2812,1
2813,153414
2814,157232
2815,95921
2816,238695
2817,166648
2818,134896
2819,1
2820,136228
2821,1
2822,168598
2823,367191
2824,1
2825,148779
2826,133710
2827,129420
2828,225906
2829,209779
2830,1
2831,172973
2832,247983
2833,294344
2834,220752
2835,220749
2836,188653
2837,152982
2838,152052
2839,180571
2840,1
2841,199364
2842,227805
2843,152562
2844,1
2845,131781
2846,206772
2847,1
2848,207367
2849,1
2850,271999
2851,205402
2852,236214
2853,231591
2854,140030
2855,202478
2856,198069
2857,185717
2858,199433
2859,1
2860,1
2861,120090
2862,1
2863,1
2864,1
2865,1
2866,1
2867,120207
2868,1
2869,1
2870,1
2871,1
2872,58910
2873,1
2874,129938
2875,118972
2876,152069
2877,153970
2878,168884
2879,138109
2880,102372
2881,1
2882,191388
2883,203149
2884,180056
2885,178453
2886,247908
2887,1
2888,151896
2889,1
2890,94720
2891,146142
2892,1
2893,1
2894,1
2895,342821
2896,293170
2897,212490
2898,131558
2899,200745
2900,160707
2901,212124
2902,157230
2903,322796
2904,347558
2905,1
2906,187208
2907,1
2908,131942
2909,136378
2910,1
2911,82722
2912,154552
2913,1
2914,1
2915,1
2916,1
2917,173445
2918,1
2919,227830
